"Column Name","Label"
"S2504_C02_022MA","Annotation of Percent occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C03_022E","Owner-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C03_022EA","Annotation of Owner-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C03_022M","Owner-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C03_022MA","Annotation of Owner-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C04_022E","Percent owner-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C04_022M","Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C04_022MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C04_022EA","Annotation of Percent owner-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C05_022E","Renter-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C05_022M","Renter-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C05_022MA","Annotation of Renter-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C05_022EA","Annotation of Renter-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C06_022E","Percent renter-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C06_022M","Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C06_022MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C06_022EA","Annotation of Percent renter-occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C01_023E","Occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C01_023EA","Annotation of Occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C01_023M","Occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C01_023MA","Annotation of Occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023E","Percent occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023EA","Annotation of Percent occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023M","Percent occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023MA","Annotation of Percent occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023E","Owner-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023M","Owner-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023MA","Annotation of Owner-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023EA","Annotation of Owner-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C04_023E","Percent owner-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C04_023EA","Annotation of Percent owner-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C04_023M","Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C04_023MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C05_023E","Renter-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C05_023M","Renter-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C05_023MA","Annotation of Renter-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C05_023EA","Annotation of Renter-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C06_023E","Percent renter-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C06_023EA","Annotation of Percent renter-occupied housing units!!Estimate!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C06_023M","Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C06_023MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C01_024E","Occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C01_024EA","Annotation of Occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C01_024M","Occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C01_024MA","Annotation of Occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024E","Percent occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024EA","Annotation of Percent occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024M","Percent occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024MA","Annotation of Percent occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024E","Owner-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024M","Owner-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024MA","Annotation of Owner-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024EA","Annotation of Owner-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C04_024E","Percent owner-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C04_024M","Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C04_024MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C04_024EA","Annotation of Percent owner-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C05_024E","Renter-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C05_024EA","Annotation of Renter-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C05_024M","Renter-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C05_024MA","Annotation of Renter-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C06_024E","Percent renter-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C06_024EA","Annotation of Percent renter-occupied housing units!!Estimate!!BEDROOMS!!4 or more bedrooms"
"S2504_C06_024M","Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C06_024MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!4 or more bedrooms"
"S2504_C01_025E","Occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C01_025EA","Annotation of Occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C01_025M","Occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C01_025MA","Annotation of Occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025E","Percent occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025EA","Annotation of Percent occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025M","Percent occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025MA","Annotation of Percent occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025E","Owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025M","Owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025MA","Annotation of Owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025EA","Annotation of Owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C04_025E","Percent owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C04_025M","Percent owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C04_025MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C04_025EA","Annotation of Percent owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C05_025E","Renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C05_025EA","Annotation of Renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C05_025M","Renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C05_025MA","Annotation of Renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C06_025E","Percent renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C06_025M","Percent renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C06_025MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C06_025EA","Annotation of Percent renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C01_026E","Occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C01_026M","Occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C01_026MA","Annotation of Occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C01_026EA","Annotation of Occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026E","Percent occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026M","Percent occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026MA","Annotation of Percent occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026EA","Annotation of Percent occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026E","Owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026M","Owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026MA","Annotation of Owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026EA","Annotation of Owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C04_026E","Percent owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C04_026M","Percent owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C04_026MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C04_026EA","Annotation of Percent owner-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C05_026E","Renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C05_026EA","Annotation of Renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C05_026M","Renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C05_026MA","Annotation of Renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C06_026E","Percent renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C06_026M","Percent renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C06_026MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C06_026EA","Annotation of Percent renter-occupied housing units!!Estimate!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C01_027E","Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C01_027EA","Annotation of Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C01_027M","Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C01_027MA","Annotation of Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027E","Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027M","Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027MA","Annotation of Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027EA","Annotation of Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027E","Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027EA","Annotation of Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027M","Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027MA","Annotation of Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C04_027E","Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C04_027M","Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C04_027MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C04_027EA","Annotation of Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C05_027E","Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C05_027EA","Annotation of Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C05_027M","Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C05_027MA","Annotation of Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C06_027E","Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C06_027M","Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C06_027MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C06_027EA","Annotation of Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C01_028E","Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C01_028EA","Annotation of Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C01_028M","Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C01_028MA","Annotation of Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028E","Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028EA","Annotation of Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028M","Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028MA","Annotation of Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028E","Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028EA","Annotation of Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028M","Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028MA","Annotation of Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C04_028E","Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C04_028M","Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C04_028MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C04_028EA","Annotation of Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C05_028E","Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C05_028M","Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C05_028MA","Annotation of Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C05_028EA","Annotation of Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C06_028E","Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C06_028M","Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C06_028MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C06_028EA","Annotation of Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C01_029E","Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C01_029EA","Annotation of Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C01_029M","Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C01_029MA","Annotation of Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029E","Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029EA","Annotation of Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029M","Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029MA","Annotation of Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029E","Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029M","Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029MA","Annotation of Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029EA","Annotation of Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C04_029E","Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C04_029M","Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C04_029MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C04_029EA","Annotation of Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C05_029E","Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C05_029EA","Annotation of Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C05_029M","Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C05_029MA","Annotation of Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C06_029E","Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C06_029M","Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C06_029MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C06_029EA","Annotation of Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C01_030E","Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C01_030EA","Annotation of Occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C01_030M","Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C01_030MA","Annotation of Occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030E","Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030EA","Annotation of Percent occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030M","Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030MA","Annotation of Percent occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030E","Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030M","Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030MA","Annotation of Owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030EA","Annotation of Owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C04_030E","Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C04_030M","Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C04_030MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C04_030EA","Annotation of Percent owner-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C05_030E","Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C05_030EA","Annotation of Renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C05_030M","Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C05_030MA","Annotation of Renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C06_030E","Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C06_030EA","Annotation of Percent renter-occupied housing units!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C06_030M","Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C06_030MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C01_031E","Occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C01_031M","Occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C01_031MA","Annotation of Occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C01_031EA","Annotation of Occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031E","Percent occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031EA","Annotation of Percent occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031M","Percent occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031MA","Annotation of Percent occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031E","Owner-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031M","Owner-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031MA","Annotation of Owner-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031EA","Annotation of Owner-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C04_031E","Percent owner-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C04_031M","Percent owner-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C04_031MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C04_031EA","Annotation of Percent owner-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C05_031E","Renter-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C05_031M","Renter-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C05_031MA","Annotation of Renter-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C05_031EA","Annotation of Renter-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C06_031E","Percent renter-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C06_031EA","Annotation of Percent renter-occupied housing units!!Estimate!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C06_031M","Percent renter-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C06_031MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C01_032E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C01_032EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C01_032M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C01_032MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C04_032E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
