"Column Name","Label"
"S0101_C01_028M","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C01_028MA","Annotation of Total!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C01_028EA","Annotation of Total!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C02_028E","Percent!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C02_028EA","Annotation of Percent!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C02_028M","Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C02_028MA","Annotation of Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C03_028E","Male!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C03_028EA","Annotation of Male!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C03_028M","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C03_028MA","Annotation of Male!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C04_028E","Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C04_028M","Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C04_028MA","Annotation of Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C04_028EA","Annotation of Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C05_028E","Female!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C05_028EA","Annotation of Female!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C05_028M","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C05_028MA","Annotation of Female!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C06_028E","Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C06_028M","Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C06_028MA","Annotation of Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C06_028EA","Annotation of Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!60 years and over"
"S0101_C01_029E","Total!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C01_029EA","Annotation of Total!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C01_029M","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C01_029MA","Annotation of Total!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C02_029E","Percent!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C02_029EA","Annotation of Percent!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C02_029M","Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C02_029MA","Annotation of Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C03_029E","Male!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C03_029EA","Annotation of Male!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C03_029M","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C03_029MA","Annotation of Male!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C04_029E","Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C04_029M","Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C04_029MA","Annotation of Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C04_029EA","Annotation of Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C05_029E","Female!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C05_029EA","Annotation of Female!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C05_029M","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C05_029MA","Annotation of Female!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C06_029E","Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C06_029EA","Annotation of Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C06_029M","Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C06_029MA","Annotation of Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!62 years and over"
"S0101_C01_030E","Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C01_030M","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C01_030MA","Annotation of Total!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C01_030EA","Annotation of Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C02_030E","Percent!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C02_030EA","Annotation of Percent!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C02_030M","Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C02_030MA","Annotation of Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C03_030E","Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C03_030EA","Annotation of Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C03_030M","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C03_030MA","Annotation of Male!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C04_030E","Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C04_030M","Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C04_030MA","Annotation of Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C04_030EA","Annotation of Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C05_030E","Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C05_030M","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C05_030MA","Annotation of Female!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C05_030EA","Annotation of Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C06_030E","Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C06_030EA","Annotation of Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C06_030M","Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C06_030MA","Annotation of Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!65 years and over"
"S0101_C01_031E","Total!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C01_031EA","Annotation of Total!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C01_031M","Total!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C01_031MA","Annotation of Total!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C02_031E","Percent!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C02_031EA","Annotation of Percent!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C02_031M","Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C02_031MA","Annotation of Percent!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C03_031E","Male!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C03_031M","Male!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C03_031MA","Annotation of Male!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C03_031EA","Annotation of Male!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C04_031E","Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C04_031M","Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C04_031MA","Annotation of Percent Male!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C04_031EA","Annotation of Percent Male!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C05_031E","Female!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C05_031EA","Annotation of Female!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C05_031M","Female!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C05_031MA","Annotation of Female!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C06_031E","Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C06_031M","Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C06_031MA","Annotation of Percent Female!!Margin of Error!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C06_031EA","Annotation of Percent Female!!Estimate!!SELECTED AGE CATEGORIES!!75 years and over"
"S0101_C01_032E","Total!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C01_032M","Total!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C01_032MA","Annotation of Total!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C01_032EA","Annotation of Total!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C02_032E","Percent!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C02_032EA","Annotation of Percent!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C02_032M","Percent!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C02_032MA","Annotation of Percent!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C03_032E","Male!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C03_032EA","Annotation of Male!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C03_032M","Male!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C03_032MA","Annotation of Male!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C04_032E","Percent Male!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C04_032M","Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C04_032MA","Annotation of Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C04_032EA","Annotation of Percent Male!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C05_032E","Female!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C05_032M","Female!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C05_032MA","Annotation of Female!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C05_032EA","Annotation of Female!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C06_032E","Percent Female!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C06_032M","Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C06_032MA","Annotation of Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C06_032EA","Annotation of Percent Female!!Estimate!!SUMMARY INDICATORS!!Median age (years)"
"S0101_C01_033E","Total!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C01_033M","Total!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C01_033MA","Annotation of Total!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C01_033EA","Annotation of Total!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C02_033E","Percent!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C02_033M","Percent!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C02_033MA","Annotation of Percent!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C02_033EA","Annotation of Percent!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C03_033E","Male!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C03_033M","Male!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C03_033MA","Annotation of Male!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C03_033EA","Annotation of Male!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C04_033E","Percent Male!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C04_033EA","Annotation of Percent Male!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C04_033M","Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C04_033MA","Annotation of Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C05_033E","Female!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C05_033EA","Annotation of Female!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C05_033M","Female!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C05_033MA","Annotation of Female!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C06_033E","Percent Female!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C06_033M","Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C06_033MA","Annotation of Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C06_033EA","Annotation of Percent Female!!Estimate!!SUMMARY INDICATORS!!Sex ratio (males per 100 females)"
"S0101_C01_034E","Total!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C01_034M","Total!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C01_034MA","Annotation of Total!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C01_034EA","Annotation of Total!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C02_034E","Percent!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C02_034M","Percent!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C02_034MA","Annotation of Percent!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C02_034EA","Annotation of Percent!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C03_034E","Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C03_034EA","Annotation of Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C03_034M","Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C03_034MA","Annotation of Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C04_034E","Percent Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C04_034EA","Annotation of Percent Male!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C04_034M","Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C04_034MA","Annotation of Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C05_034E","Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C05_034M","Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C05_034MA","Annotation of Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C05_034EA","Annotation of Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C06_034E","Percent Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C06_034EA","Annotation of Percent Female!!Estimate!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C06_034M","Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C06_034MA","Annotation of Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Age dependency ratio"
"S0101_C01_035E","Total!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C01_035M","Total!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C01_035MA","Annotation of Total!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C01_035EA","Annotation of Total!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C02_035E","Percent!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C02_035EA","Annotation of Percent!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C02_035M","Percent!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C02_035MA","Annotation of Percent!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C03_035E","Male!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C03_035EA","Annotation of Male!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C03_035M","Male!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C03_035MA","Annotation of Male!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C04_035E","Percent Male!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C04_035EA","Annotation of Percent Male!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C04_035M","Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C04_035MA","Annotation of Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C05_035E","Female!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C05_035M","Female!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C05_035MA","Annotation of Female!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C05_035EA","Annotation of Female!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C06_035E","Percent Female!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C06_035EA","Annotation of Percent Female!!Estimate!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C06_035M","Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C06_035MA","Annotation of Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Old-age dependency ratio"
"S0101_C01_036E","Total!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C01_036EA","Annotation of Total!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C01_036M","Total!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C01_036MA","Annotation of Total!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C02_036E","Percent!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C02_036M","Percent!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C02_036MA","Annotation of Percent!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C02_036EA","Annotation of Percent!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C03_036E","Male!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C03_036EA","Annotation of Male!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C03_036M","Male!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C03_036MA","Annotation of Male!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C04_036E","Percent Male!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C04_036M","Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C04_036MA","Annotation of Percent Male!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C04_036EA","Annotation of Percent Male!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C05_036E","Female!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C05_036M","Female!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C05_036MA","Annotation of Female!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C05_036EA","Annotation of Female!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C06_036E","Percent Female!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C06_036M","Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C06_036MA","Annotation of Percent Female!!Margin of Error!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C06_036EA","Annotation of Percent Female!!Estimate!!SUMMARY INDICATORS!!Child dependency ratio"
"S0101_C01_037E","Total!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C01_037EA","Annotation of Total!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C01_037M","Total!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C01_037MA","Annotation of Total!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C02_037E","Percent!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C02_037EA","Annotation of Percent!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C02_037M","Percent!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C02_037MA","Annotation of Percent!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C03_037E","Male!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C03_037EA","Annotation of Male!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C03_037M","Male!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C03_037MA","Annotation of Male!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C04_037E","Percent Male!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C04_037M","Percent Male!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C04_037MA","Annotation of Percent Male!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C04_037EA","Annotation of Percent Male!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C05_037E","Female!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C05_037M","Female!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C05_037MA","Annotation of Female!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C05_037EA","Annotation of Female!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C06_037E","Percent Female!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C06_037M","Percent Female!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C06_037MA","Annotation of Percent Female!!Margin of Error!!PERCENT ALLOCATED!!Sex"
"S0101_C06_037EA","Annotation of Percent Female!!Estimate!!PERCENT ALLOCATED!!Sex"
"S0101_C01_038E","Total!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C01_038M","Total!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C01_038MA","Annotation of Total!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C01_038EA","Annotation of Total!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C02_038E","Percent!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C02_038M","Percent!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C02_038MA","Annotation of Percent!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C02_038EA","Annotation of Percent!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C03_038E","Male!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C03_038EA","Annotation of Male!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C03_038M","Male!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C03_038MA","Annotation of Male!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C04_038E","Percent Male!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C04_038M","Percent Male!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C04_038MA","Annotation of Percent Male!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C04_038EA","Annotation of Percent Male!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C05_038E","Female!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C05_038M","Female!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C05_038MA","Annotation of Female!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C05_038EA","Annotation of Female!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C06_038E","Percent Female!!Estimate!!PERCENT ALLOCATED!!Age"
"S0101_C06_038M","Percent Female!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C06_038MA","Annotation of Percent Female!!Margin of Error!!PERCENT ALLOCATED!!Age"
"S0101_C06_038EA","Annotation of Percent Female!!Estimate!!PERCENT ALLOCATED!!Age"
