"Column Name","Label"
"S0701PR_C02_042MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C02_042EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C02_043E","Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C02_043M","Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C02_043MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C02_043EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C02_044E","Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C02_044EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C02_044M","Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C02_044MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C02_045E","Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C02_045M","Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C02_045MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C02_045EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C02_046E","Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C02_046EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C02_046M","Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C02_046MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C02_047E","Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C02_047M","Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C02_047MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C02_047EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C02_048E","Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C02_048M","Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C02_048MA","Annotation of Margin of Error!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C02_048EA","Annotation of Estimate!!Moved; within same municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C02_049E","Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C02_049EA","Annotation of Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C02_049M","Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C02_049MA","Annotation of Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C02_050E","Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C02_050M","Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C02_050MA","Annotation of Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C02_050EA","Annotation of Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C02_051E","Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C02_051M","Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C02_051MA","Annotation of Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C02_051EA","Annotation of Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C02_052E","Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C02_052M","Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C02_052MA","Annotation of Margin of Error!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C02_052EA","Annotation of Estimate!!Moved; within same municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C02_053E","Estimate!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C02_053M","Margin of Error!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C02_053MA","Annotation of Margin of Error!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C02_053EA","Annotation of Estimate!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C02_054E","Estimate!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C02_054EA","Annotation of Estimate!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C02_054M","Margin of Error!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C02_054MA","Annotation of Margin of Error!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C02_055E","Estimate!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C02_055M","Margin of Error!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C02_055MA","Annotation of Margin of Error!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C02_055EA","Annotation of Estimate!!Moved; within same municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C02_056E","Estimate!!Moved; within same municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C02_056M","Margin of Error!!Moved; within same municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C02_056MA","Annotation of Margin of Error!!Moved; within same municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C02_056EA","Annotation of Estimate!!Moved; within same municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C03_001E","Estimate!!Moved; from different municipio!!Population 1 year and over"
"S0701PR_C03_001M","Margin of Error!!Moved; from different municipio!!Population 1 year and over"
"S0701PR_C03_001MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over"
"S0701PR_C03_001EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over"
"S0701PR_C03_002E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C03_002M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C03_002MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C03_002EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C03_003E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C03_003EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C03_003M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C03_003MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C03_004E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C03_004M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C03_004MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C03_004EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C03_005E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C03_005M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C03_005MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C03_005EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C03_006E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C03_006EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C03_006M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C03_006MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C03_007E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C03_007M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C03_007MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C03_007EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C03_008E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C03_008M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C03_008MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C03_008EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C03_009E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C03_009EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C03_009M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C03_009MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C03_010E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C03_010M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C03_010MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C03_010EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C03_011E","Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C03_011EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C03_011M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C03_011MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C03_012E","Estimate!!Moved; from different municipio!!Population 1 year and over!!SEX!!Male"
"S0701PR_C03_012M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!SEX!!Male"
"S0701PR_C03_012MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!SEX!!Male"
"S0701PR_C03_012EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!SEX!!Male"
"S0701PR_C03_013E","Estimate!!Moved; from different municipio!!Population 1 year and over!!SEX!!Female"
"S0701PR_C03_013M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!SEX!!Female"
"S0701PR_C03_013MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!SEX!!Female"
"S0701PR_C03_013EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!SEX!!Female"
"S0701PR_C03_014E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C03_014M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C03_014MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C03_014EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C03_015E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C03_015M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C03_015MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C03_015EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C03_016E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C03_016M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C03_016MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C03_016EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C03_017E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C03_017M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C03_017MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C03_017EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C03_018E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C03_018M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C03_018MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C03_018EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C03_019E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C03_019M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C03_019MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C03_019EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C03_020E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C03_020M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C03_020MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C03_020EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C03_021E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C03_021M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C03_021MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C03_021EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C03_022E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C03_022M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C03_022MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C03_022EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C03_023E","Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C03_023M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C03_023MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C03_023EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C03_024E","Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C03_024M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C03_024MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C03_024EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C03_025E","Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C03_025EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C03_025M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C03_025MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C03_026E","Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C03_026M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C03_026MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C03_026EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C03_027E","Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C03_027EA","Annotation of Estimate!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C03_027M","Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C03_027MA","Annotation of Margin of Error!!Moved; from different municipio!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C03_028E","Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C03_028EA","Annotation of Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C03_028M","Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C03_028MA","Annotation of Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C03_029E","Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C03_029M","Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C03_029MA","Annotation of Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C03_029EA","Annotation of Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C03_030E","Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C03_030EA","Annotation of Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C03_030M","Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C03_030MA","Annotation of Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C03_031E","Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C03_031M","Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C03_031MA","Annotation of Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C03_031EA","Annotation of Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C03_032E","Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Widowed"
